x1,x2,x3,x4,x5,x6,x7,y
-9.9,-121.287375,0,24.5025,0,0,-121.287375,363.862125
-9.88,-120.553784,0,24.4036,0,0,-120.553784,361.661352
-9.86,-119.823157,0,24.3049,0,0,-119.823157,359.469471
-9.84,-119.095488,0,24.2064,0,0,-119.095488,357.286464
-9.82,-118.370771,0,24.1081,0,0,-118.370771,355.112313
-9.8,-117.649,0,24.01,0,0,-117.649,352.947
-9.78,-116.930169,0,23.9121,0,0,-116.930169,350.790507
-9.76,-116.214272,0,23.8144,0,0,-116.214272,348.642816
-9.74,-115.501303,0,23.7169,0,0,-115.501303,346.503909
-9.72,-114.791256,0,23.6196,0,0,-114.791256,344.373768
-9.7,-114.084125,0,23.5225,0,0,-114.084125,342.252375
-9.68,-113.379904,0,23.4256,0,0,-113.379904,340.139712
-9.66,-112.678587,0,23.3289,0,0,-112.678587,338.035761
-9.64,-111.980168,0,23.2324,0,0,-111.980168,335.940504
-9.62,-111.284641,0,23.1361,0,0,-111.284641,333.853923
-9.6,-110.592,0,23.04,0,0,-110.592,331.776
-9.58,-109.902239,0,22.9441,0,0,-109.902239,329.706717
-9.56,-109.215352,0,22.8484,0,0,-109.215352,327.646056
-9.54,-108.531333,0,22.7529,0,0,-108.531333,325.593999
-9.52,-107.850176,0,22.6576,0,0,-107.850176,323.550528
-9.5,-107.171875,0,22.5625,0,0,-107.171875,321.515625
-9.48,-106.496424,0,22.4676,0,0,-106.496424,319.489272
-9.46,-105.823817,0,22.3729,0,0,-105.823817,317.471451
-9.44,-105.154048,0,22.2784,0,0,-105.154048,315.462144
-9.42,-104.487111,0,22.1841,0,0,-104.487111,313.461333
-9.4,-103.823,0,22.09,0,0,-103.823,311.469
-9.38,-103.161709,0,21.9961,0,0,-103.161709,309.485127
-9.36,-102.503232,0,21.9024,0,0,-102.503232,307.509696
-9.34,-101.847563,0,21.8089,0,0,-101.847563,305.542689
-9.32,-101.194696,0,21.7156,0,0,-101.194696,303.584088
-9.3,-100.544625,0,21.6225,0,0,-100.544625,301.633875
-9.28,-99.897344,0,21.5296,0,0,-99.897344,299.692032
-9.26,-99.252847,0,21.4369,0,0,-99.252847,297.758541
-9.24,-98.611128,0,21.3444,0,0,-98.611128,295.833384
-9.22,-97.972181,0,21.2521,0,0,-97.972181,293.916543
-9.2,-97.336,0,21.16,0,0,-97.336,292.008
-9.18,-96.702579,0,21.0681,0,0,-96.702579,290.107737
-9.16,-96.071912,0,20.9764,0,0,-96.071912,288.215736
-9.14,-95.443993,0,20.8849,0,0,-95.443993,286.331979
-9.12,-94.818816,0,20.7936,0,0,-94.818816,284.456448
-9.1,-94.196375,0,20.7025,0,0,-94.196375,282.589125
-9.08,-93.576664,0,20.6116,0,0,-93.576664,280.729992
-9.06,-92.959677,0,20.5209,0,0,-92.959677,278.879031
-9.04,-92.345408,0,20.4304,0,0,-92.345408,277.036224
-9.02,-91.733851,0,20.3401,0,0,-91.733851,275.201553
-9,-91.125,0,20.25,0,0,-91.125,273.375
-8.98,-90.518849,0,20.1601,0,0,-90.518849,271.556547
-8.96,-89.915392,0,20.0704,0,0,-89.915392,269.746176
-8.94,-89.314623,0,19.9809,0,0,-89.314623,267.943869
-8.92,-88.716536,0,19.8916,0,0,-88.716536,266.149608
-8.9,-88.121125,0,19.8025,0,0,-88.121125,264.363375
-8.88,-87.528384,0,19.7136,0,0,-87.528384,262.585152
-8.86,-86.938307,0,19.6249,0,0,-86.938307,260.814921
-8.84,-86.350888,0,19.5364,0,0,-86.350888,259.052664
-8.82,-85.766121,0,19.4481,0,0,-85.766121,257.298363
-8.8,-85.184,0,19.36,0,0,-85.184,255.552
-8.78,-84.604519,0,19.2721,0,0,-84.604519,253.813557
-8.76,-84.027672,0,19.1844,0,0,-84.027672,252.083016
-8.74,-83.453453,0,19.0969,0,0,-83.453453,250.360359
-8.72,-82.881856,0,19.0096,0,0,-82.881856,248.645568
-8.7,-82.312875,0,18.9225,0,0,-82.312875,246.938625
-8.68,-81.746504,0,18.8356,0,0,-81.746504,245.239512
-8.66,-81.182737,0,18.7489,0,0,-81.182737,243.548211
-8.64,-80.621568,0,18.6624,0,0,-80.621568,241.864704
-8.62,-80.062991,0,18.5761,0,0,-80.062991,240.188973
-8.6,-79.507,0,18.49,0,0,-79.507,238.521
-8.58,-78.953589,0,18.4041,0,0,-78.953589,236.860767
-8.56,-78.402752,0,18.3184,0,0,-78.402752,235.208256
-8.54,-77.854483,0,18.2329,0,0,-77.854483,233.563449
-8.52,-77.308776,0,18.1476,0,0,-77.308776,231.926328
-8.5,-76.765625,0,18.0625,0,0,-76.765625,230.296875
-8.48,-76.225024,0,17.9776,0,0,-76.225024,228.675072
-8.46,-75.686967,0,17.8929,0,0,-75.686967,227.060901
-8.44,-75.151448,0,17.8084,0,0,-75.151448,225.454344
-8.42,-74.618461,0,17.7241,0,0,-74.618461,223.855383
-8.4,-74.088,0,17.64,0,0,-74.088,222.264
-8.38,-73.560059,0,17.5561,0,0,-73.560059,220.680177
-8.36,-73.034632,0,17.4724,0,0,-73.034632,219.103896
-8.34,-72.511713,0,17.3889,0,0,-72.511713,217.535139
-8.32,-71.991296,0,17.3056,0,0,-71.991296,215.973888
-8.3,-71.473375,0,17.2225,0,0,-71.473375,214.420125
-8.28,-70.957944,0,17.1396,0,0,-70.957944,212.873832
-8.26,-70.444997,0,17.0569,0,0,-70.444997,211.334991
-8.24,-69.934528,0,16.9744,0,0,-69.934528,209.803584
-8.22,-69.426531,0,16.8921,0,0,-69.426531,208.279593
-8.2,-68.921,0,16.81,0,0,-68.921,206.763
-8.18,-68.417929,0,16.7281,0,0,-68.417929,205.253787
-8.16,-67.917312,0,16.6464,0,0,-67.917312,203.751936
-8.14,-67.419143,0,16.5649,0,0,-67.419143,202.257429
-8.12,-66.923416,0,16.4836,0,0,-66.923416,200.770248
-8.1,-66.430125,0,16.4025,0,0,-66.430125,199.290375
-8.08,-65.939264,0,16.3216,0,0,-65.939264,197.817792
-8.06,-65.450827,0,16.2409,0,0,-65.450827,196.352481
-8.04,-64.964808,0,16.1604,0,0,-64.964808,194.894424
-8.02,-64.481201,0,16.0801,0,0,-64.481201,193.443603
-8,-64,0,16,0,0,-64,192
-7.98,-63.521199,0,15.9201,0,0,-63.521199,190.563597
-7.96,-63.044792,0,15.8404,0,0,-63.044792,189.134376
-7.94,-62.570773,0,15.7609,0,0,-62.570773,187.712319
-7.92,-62.099136,0,15.6816,0,0,-62.099136,186.297408
-7.9,-61.629875,0,15.6025,0,0,-61.629875,184.889625
-7.88,-61.162984,0,15.5236,0,0,-61.162984,183.488952
-7.86,-60.698457,0,15.4449,0,0,-60.698457,182.095371
-7.84,-60.236288,0,15.3664,0,0,-60.236288,180.708864
-7.82,-59.776471,0,15.2881,0,0,-59.776471,179.329413
-7.8,-59.319,0,15.21,0,0,-59.319,177.957
-7.78,-58.863869,0,15.1321,0,0,-58.863869,176.591607
-7.76,-58.411072,0,15.0544,0,0,-58.411072,175.233216
-7.74,-57.960603,0,14.9769,0,0,-57.960603,173.881809
-7.72,-57.512456,0,14.8996,0,0,-57.512456,172.537368
-7.7,-57.066625,0,14.8225,0,0,-57.066625,171.199875
-7.68,-56.623104,0,14.7456,0,0,-56.623104,169.869312
-7.66,-56.181887,0,14.6689,0,0,-56.181887,168.545661
-7.64,-55.742968,0,14.5924,0,0,-55.742968,167.228904
-7.62,-55.306341,0,14.5161,0,0,-55.306341,165.919023
-7.6,-54.872,0,14.44,0,0,-54.872,164.616
-7.58,-54.439939,0,14.3641,0,0,-54.439939,163.319817
-7.56,-54.010152,0,14.2884,0,0,-54.010152,162.030456
-7.54,-53.582633,0,14.2129,0,0,-53.582633,160.747899
-7.52,-53.157376,0,14.1376,0,0,-53.157376,159.472128
-7.5,-52.734375,0,14.0625,0,0,-52.734375,158.203125
-7.48,-52.313624,0,13.9876,0,0,-52.313624,156.940872
-7.46,-51.895117,0,13.9129,0,0,-51.895117,155.685351
-7.44,-51.478848,0,13.8384,0,0,-51.478848,154.436544
-7.42,-51.064811,0,13.7641,0,0,-51.064811,153.194433
-7.4,-50.653,0,13.69,0,0,-50.653,151.959
-7.38,-50.243409,0,13.6161,0,0,-50.243409,150.730227
-7.36,-49.836032,0,13.5424,0,0,-49.836032,149.508096
-7.34,-49.430863,0,13.4689,0,0,-49.430863,148.292589
-7.32,-49.027896,0,13.3956,0,0,-49.027896,147.083688
-7.3,-48.627125,0,13.3225,0,0,-48.627125,145.881375
-7.28,-48.228544,0,13.2496,0,0,-48.228544,144.685632
-7.26,-47.832147,0,13.1769,0,0,-47.832147,143.496441
-7.24,-47.437928,0,13.1044,0,0,-47.437928,142.313784
-7.22,-47.045881,0,13.0321,0,0,-47.045881,141.137643
-7.2,-46.656,0,12.96,0,0,-46.656,139.968
-7.18,-46.268279,0,12.8881,0,0,-46.268279,138.804837
-7.16,-45.882712,0,12.8164,0,0,-45.882712,137.648136
-7.14,-45.499293,0,12.7449,0,0,-45.499293,136.497879
-7.12,-45.118016,0,12.6736,0,0,-45.118016,135.354048
-7.1,-44.738875,0,12.6025,0,0,-44.738875,134.216625
-7.08,-44.361864,0,12.5316,0,0,-44.361864,133.085592
-7.06,-43.986977,0,12.4609,0,0,-43.986977,131.960931
-7.04,-43.614208,0,12.3904,0,0,-43.614208,130.842624
-7.02,-43.243551,0,12.3201,0,0,-43.243551,129.730653
-7,-42.875,0,12.25,0,0,-42.875,128.625
-6.98,-42.508549,0,12.1801,0,0,-42.508549,127.525647
-6.96,-42.144192,0,12.1104,0,0,-42.144192,126.432576
-6.94,-41.781923,0,12.0409,0,0,-41.781923,125.345769
-6.92,-41.421736,0,11.9716,0,0,-41.421736,124.265208
-6.9,-41.063625,0,11.9025,0,0,-41.063625,123.190875
-6.88,-40.707584,0,11.8336,0,0,-40.707584,122.122752
-6.86,-40.353607,0,11.7649,0,0,-40.353607,121.060821
-6.84,-40.001688,0,11.6964,0,0,-40.001688,120.005064
-6.82,-39.651821,0,11.6281,0,0,-39.651821,118.955463
-6.8,-39.304,0,11.56,0,0,-39.304,117.912
-6.78,-38.958219,0,11.4921,0,0,-38.958219,116.874657
-6.76,-38.614472,0,11.4244,0,0,-38.614472,115.843416
-6.74,-38.272753,0,11.3569,0,0,-38.272753,114.818259
-6.72,-37.933056,0,11.2896,0,0,-37.933056,113.799168
-6.7,-37.595375,0,11.2225,0,0,-37.595375,112.786125
-6.68,-37.259704,0,11.1556,0,0,-37.259704,111.779112
-6.66,-36.926037,0,11.0889,0,0,-36.926037,110.778111
-6.64,-36.594368,0,11.0224,0,0,-36.594368,109.783104
-6.62,-36.264691,0,10.9561,0,0,-36.264691,108.794073
-6.6,-35.937,0,10.89,0,0,-35.937,107.811
-6.58,-35.611289,0,10.8241,0,0,-35.611289,106.833867
-6.56,-35.287552,0,10.7584,0,0,-35.287552,105.862656
-6.54,-34.965783,0,10.6929,0,0,-34.965783,104.897349
-6.52,-34.645976,0,10.6276,0,0,-34.645976,103.937928
-6.5,-34.328125,0,10.5625,0,0,-34.328125,102.984375
-6.48,-34.012224,0,10.4976,0,0,-34.012224,102.036672
-6.46,-33.698267,0,10.4329,0,0,-33.698267,101.094801
-6.44,-33.386248,0,10.3684,0,0,-33.386248,100.158744
-6.42,-33.076161,0,10.3041,0,0,-33.076161,99.228483
-6.4,-32.768,0,10.24,0,0,-32.768,98.304
-6.38,-32.461759,0,10.1761,0,0,-32.461759,97.385277
-6.36,-32.157432,0,10.1124,0,0,-32.157432,96.472296
-6.34,-31.855013,0,10.0489,0,0,-31.855013,95.565039
-6.32,-31.554496,0,9.9856,0,0,-31.554496,94.663488
-6.3,-31.255875,0,9.9225,0,0,-31.255875,93.767625
-6.28,-30.959144,0,9.8596,0,0,-30.959144,92.877432
-6.26,-30.664297,0,9.7969,0,0,-30.664297,91.992891
-6.24,-30.371328,0,9.7344,0,0,-30.371328,91.113984
-6.22,-30.080231,0,9.6721,0,0,-30.080231,90.240693
-6.2,-29.791,0,9.61,0,0,-29.791,89.373
-6.18,-29.503629,0,9.5481,0,0,-29.503629,88.510887
-6.16,-29.218112,0,9.4864,0,0,-29.218112,87.654336
-6.14,-28.934443,0,9.4249,0,0,-28.934443,86.803329
-6.12,-28.652616,0,9.3636,0,0,-28.652616,85.957848
-6.1,-28.372625,0,9.3025,0,0,-28.372625,85.117875
-6.08,-28.094464,0,9.2416,0,0,-28.094464,84.283392
-6.06,-27.818127,0,9.1809,0,0,-27.818127,83.454381
-6.04,-27.543608,0,9.1204,0,0,-27.543608,82.630824
-6.02,-27.270901,0,9.0601,0,0,-27.270901,81.812703
-6,-27,0,9,0,0,-27,81
-5.98,-26.730899,0,8.9401,0,0,-26.730899,80.192697
-5.96,-26.463592,0,8.8804,0,0,-26.463592,79.390776
-5.94,-26.198073,0,8.8209,0,0,-26.198073,78.594219
-5.92,-25.934336,0,8.7616,0,0,-25.934336,77.803008
-5.9,-25.672375,0,8.7025,0,0,-25.672375,77.017125
-5.88,-25.412184,0,8.6436,0,0,-25.412184,76.236552
-5.86,-25.153757,0,8.5849,0,0,-25.153757,75.461271
-5.84,-24.897088,0,8.5264,0,0,-24.897088,74.691264
-5.82,-24.642171,0,8.4681,0,0,-24.642171,73.926513
-5.8,-24.389,0,8.41,0,0,-24.389,73.167
-5.78,-24.137569,0,8.3521,0,0,-24.137569,72.412707
-5.76,-23.887872,0,8.2944,0,0,-23.887872,71.663616
-5.74,-23.639903,0,8.2369,0,0,-23.639903,70.919709
-5.72,-23.393656,0,8.1796,0,0,-23.393656,70.180968
-5.7,-23.149125,0,8.1225,0,0,-23.149125,69.447375
-5.68,-22.906304,0,8.0656,0,0,-22.906304,68.718912
-5.66,-22.665187,0,8.0089,0,0,-22.665187,67.995561
-5.64,-22.425768,0,7.9524,0,0,-22.425768,67.277304
-5.62,-22.188041,0,7.8961,0,0,-22.188041,66.564123
-5.6,-21.952,0,7.84,0,0,-21.952,65.856
-5.58,-21.717639,0,7.7841,0,0,-21.717639,65.152917
-5.56,-21.484952,0,7.7284,0,0,-21.484952,64.454856
-5.54,-21.253933,0,7.6729,0,0,-21.253933,63.761799
-5.52,-21.024576,0,7.6176,0,0,-21.024576,63.073728
-5.5,-20.796875,0,7.5625,0,0,-20.796875,62.390625
-5.48,-20.570824,0,7.5076,0,0,-20.570824,61.712472
-5.46,-20.346417,0,7.4529,0,0,-20.346417,61.039251
-5.44,-20.123648,0,7.3984,0,0,-20.123648,60.370944
-5.42,-19.902511,0,7.3441,0,0,-19.902511,59.707533
-5.4,-19.683,0,7.29,0,0,-19.683,59.049
-5.38,-19.465109,0,7.2361,0,0,-19.465109,58.395327
-5.36,-19.248832,0,7.1824,0,0,-19.248832,57.746496
-5.34,-19.034163,0,7.1289,0,0,-19.034163,57.102489
-5.32,-18.821096,0,7.0756,0,0,-18.821096,56.463288
-5.3,-18.609625,0,7.0225,0,0,-18.609625,55.828875
-5.28,-18.399744,0,6.9696,0,0,-18.399744,55.199232
-5.26,-18.191447,0,6.9169,0,0,-18.191447,54.574341
-5.24,-17.984728,0,6.8644,0,0,-17.984728,53.954184
-5.22,-17.779581,0,6.8121,0,0,-17.779581,53.338743
-5.2,-17.576,0,6.76,0,0,-17.576,52.728
-5.18,-17.373979,0,6.7081,0,0,-17.373979,52.121937
-5.16,-17.173512,0,6.6564,0,0,-17.173512,51.520536
-5.14,-16.974593,0,6.6049,0,0,-16.974593,50.923779
-5.12,-16.777216,0,6.5536,0,0,-16.777216,50.331648
-5.1,-16.581375,0,6.5025,0,0,-16.581375,49.744125
-5.08,-16.387064,0,6.4516,0,0,-16.387064,49.161192
-5.06,-16.194277,0,6.4009,0,0,-16.194277,48.582831
-5.04,-16.003008,0,6.3504,0,0,-16.003008,48.009024
-5.02,-15.813251,0,6.3001,0,0,-15.813251,47.439753
-5,-15.625,0,6.25,0,0,-15.625,46.875
-4.98,-15.438249,0,6.2001,0,0,-15.438249,46.314747
-4.96,-15.252992,0,6.1504,0,0,-15.252992,45.758976
-4.94,-15.069223,0,6.1009,0,0,-15.069223,45.207669
-4.92,-14.886936,0,6.0516,0,0,-14.886936,44.660808
-4.9,-14.706125,0,6.0025,0,0,-14.706125,44.118375
-4.88,-14.526784,0,5.9536,0,0,-14.526784,43.580352
-4.86,-14.348907,0,5.9049,0,0,-14.348907,43.046721
-4.84,-14.172488,0,5.8564,0,0,-14.172488,42.517464
-4.82,-13.997521,0,5.8081,0,0,-13.997521,41.992563
-4.8,-13.824,0,5.76,0,0,-13.824,41.472
-4.78,-13.651919,0,5.7121,0,0,-13.651919,40.955757
-4.76,-13.481272,0,5.6644,0,0,-13.481272,40.443816
-4.74,-13.312053,0,5.6169,0,0,-13.312053,39.936159
-4.72,-13.144256,0,5.5696,0,0,-13.144256,39.432768
-4.7,-12.977875,0,5.5225,0,0,-12.977875,38.933625
-4.68,-12.812904,0,5.4756,0,0,-12.812904,38.438712
-4.66,-12.649337,0,5.4289,0,0,-12.649337,37.948011
-4.64,-12.487168,0,5.3824,0,0,-12.487168,37.461504
-4.62,-12.326391,0,5.3361,0,0,-12.326391,36.979173
-4.6,-12.167,0,5.29,0,0,-12.167,36.501
-4.58,-12.008989,0,5.2441,0,0,-12.008989,36.026967
-4.56,-11.852352,0,5.1984,0,0,-11.852352,35.557056
-4.54,-11.697083,0,5.1529,0,0,-11.697083,35.091249
-4.52,-11.543176,0,5.1076,0,0,-11.543176,34.629528
-4.5,-11.390625,0,5.0625,0,0,-11.390625,34.171875
-4.48,-11.239424,0,5.0176,0,0,-11.239424,33.718272
-4.46,-11.089567,0,4.9729,0,0,-11.089567,33.268701
-4.44,-10.941048,0,4.9284,0,0,-10.941048,32.823144
-4.42,-10.793861,0,4.8841,0,0,-10.793861,32.381583
-4.4,-10.648,0,4.84,0,0,-10.648,31.944
-4.38,-10.503459,0,4.7961,0,0,-10.503459,31.510377
-4.36,-10.360232,0,4.7524,0,0,-10.360232,31.080696
-4.34,-10.218313,0,4.7089,0,0,-10.218313,30.654939
-4.32,-10.077696,0,4.6656,0,0,-10.077696,30.233088
-4.3,-9.938375,0,4.6225,0,0,-9.938375,29.815125
-4.28,-9.800344,0,4.5796,0,0,-9.800344,29.401032
-4.26,-9.663597,0,4.5369,0,0,-9.663597,28.990791
-4.24,-9.528128,0,4.4944,0,0,-9.528128,28.584384
-4.22,-9.393931,0,4.4521,0,0,-9.393931,28.181793
-4.2,-9.261,0,4.41,0,0,-9.261,27.783
-4.18,-9.129329,0,4.3681,0,0,-9.129329,27.387987
-4.16,-8.998912,0,4.3264,0,0,-8.998912,26.996736
-4.14,-8.869743,0,4.2849,0,0,-8.869743,26.609229
-4.12,-8.741816,0,4.2436,0,0,-8.741816,26.225448
-4.1,-8.615125,0,4.2025,0,0,-8.615125,25.845375
-4.08,-8.489664,0,4.1616,0,0,-8.489664,25.468992
-4.06,-8.365427,0,4.1209,0,0,-8.365427,25.096281
-4.04,-8.242408,0,4.0804,0,0,-8.242408,24.727224
-4.02,-8.120601,0,4.0401,0,0,-8.120601,24.361803
-4,-8,0,4,0,0,-8,24
-3.98,-7.880599,0,3.9601,0,0,-7.880599,23.641797
-3.96,-7.762392,0,3.9204,0,0,-7.762392,23.287176
-3.94,-7.645373,0,3.8809,0,0,-7.645373,22.936119
-3.92,-7.529536,0,3.8416,0,0,-7.529536,22.588608
-3.9,-7.414875,0,3.8025,0,0,-7.414875,22.244625
-3.88,-7.301384,0,3.7636,0,0,-7.301384,21.904152
-3.86,-7.189057,0,3.7249,0,0,-7.189057,21.567171
-3.84,-7.077888,0,3.6864,0,0,-7.077888,21.233664
-3.82,-6.967871,0,3.6481,0,0,-6.967871,20.903613
-3.8,-6.859,0,3.61,0,0,-6.859,20.577
-3.78,-6.751269,0,3.5721,0,0,-6.751269,20.253807
-3.76,-6.644672,0,3.5344,0,0,-6.644672,19.934016
-3.74,-6.539203,0,3.4969,0,0,-6.539203,19.617609
-3.72,-6.434856,0,3.4596,0,0,-6.434856,19.304568
-3.7,-6.331625,0,3.4225,0,0,-6.331625,18.994875
-3.68,-6.229504,0,3.3856,0,0,-6.229504,18.688512
-3.66,-6.128487,0,3.3489,0,0,-6.128487,18.385461
-3.64,-6.028568,0,3.3124,0,0,-6.028568,18.085704
-3.62,-5.929741,0,3.2761,0,0,-5.929741,17.789223
-3.6,-5.832,0,3.24,0,0,-5.832,17.496
-3.58,-5.735339,0,3.2041,0,0,-5.735339,17.206017
-3.56,-5.639752,0,3.1684,0,0,-5.639752,16.919256
-3.54,-5.545233,0,3.1329,0,0,-5.545233,16.635699
-3.52,-5.451776,0,3.0976,0,0,-5.451776,16.355328
-3.5,-5.359375,0,3.0625,0,0,-5.359375,16.078125
-3.48,-5.268024,0,3.0276,0,0,-5.268024,15.804072
-3.46,-5.177717,0,2.9929,0,0,-5.177717,15.533151
-3.44,-5.088448,0,2.9584,0,0,-5.088448,15.265344
-3.42,-5.000211,0,2.9241,0,0,-5.000211,15.000633
-3.4,-4.913,0,2.89,0,0,-4.913,14.739
-3.38,-4.826809,0,2.8561,0,0,-4.826809,14.480427
-3.36,-4.741632,0,2.8224,0,0,-4.741632,14.224896
-3.34,-4.657463,0,2.7889,0,0,-4.657463,13.972389
-3.32,-4.574296,0,2.7556,0,0,-4.574296,13.722888
-3.3,-4.492125,0,2.7225,0,0,-4.492125,13.476375
-3.28,-4.410944,0,2.6896,0,0,-4.410944,13.232832
-3.26,-4.330747,0,2.6569,0,0,-4.330747,12.992241
-3.24,-4.251528,0,2.6244,0,0,-4.251528,12.754584
-3.22,-4.173281,0,2.5921,0,0,-4.173281,12.519843
-3.2,-4.096,0,2.56,0,0,-4.096,12.288
-3.18,-4.019679,0,2.5281,0,0,-4.019679,12.059037
-3.16,-3.944312,0,2.4964,0,0,-3.944312,11.832936
-3.14,-3.869893,0,2.4649,0,0,-3.869893,11.609679
-3.12,-3.796416,0,2.4336,0,0,-3.796416,11.389248
-3.1,-3.723875,0,2.4025,0,0,-3.723875,11.171625
-3.08,-3.652264,0,2.3716,0,0,-3.652264,10.956792
-3.06,-3.581577,0,2.3409,0,0,-3.581577,10.744731
-3.04,-3.511808,0,2.3104,0,0,-3.511808,10.535424
-3.02,-3.442951,0,2.2801,0,0,-3.442951,10.328853
-3,-3.375,0,2.25,0,0,-3.375,10.125
-2.98,-3.307949,0,2.2201,0,0,-3.307949,9.923847
-2.96,-3.241792,0,2.1904,0,0,-3.241792,9.725376
-2.94,-3.176523,0,2.1609,0,0,-3.176523,9.529569
-2.92,-3.112136,0,2.1316,0,0,-3.112136,9.336408
-2.9,-3.048625,0,2.1025,0,0,-3.048625,9.145875
-2.88,-2.985984,0,2.0736,0,0,-2.985984,8.957952
-2.86,-2.924207,0,2.0449,0,0,-2.924207,8.772621
-2.84,-2.863288,0,2.0164,0,0,-2.863288,8.589864
-2.82,-2.803221,0,1.9881,0,0,-2.803221,8.409663
-2.8,-2.744,0,1.96,0,0,-2.744,8.232
-2.78,-2.685619,0,1.9321,0,0,-2.685619,8.056857
-2.76,-2.628072,0,1.9044,0,0,-2.628072,7.884216
-2.74,-2.571353,0,1.8769,0,0,-2.571353,7.714059
-2.72,-2.515456,0,1.8496,0,0,-2.515456,7.546368
-2.7,-2.460375,0,1.8225,0,0,-2.460375,7.381125
-2.68,-2.406104,0,1.7956,0,0,-2.406104,7.218312
-2.66,-2.352637,0,1.7689,0,0,-2.352637,7.057911
-2.64,-2.299968,0,1.7424,0,0,-2.299968,6.899904
-2.62,-2.248091,0,1.7161,0,0,-2.248091,6.744273
-2.6,-2.197,0,1.69,0,0,-2.197,6.591
-2.58,-2.146689,0,1.6641,0,0,-2.146689,6.440067
-2.56,-2.097152,0,1.6384,0,0,-2.097152,6.291456
-2.54,-2.048383,0,1.6129,0,0,-2.048383,6.145149
-2.52,-2.000376,0,1.5876,0,0,-2.000376,6.001128
-2.5,-1.953125,0,1.5625,0,0,-1.953125,5.859375
-2.48,-1.906624,0,1.5376,0,0,-1.906624,5.719872
-2.46,-1.860867,0,1.5129,0,0,-1.860867,5.582601
-2.44,-1.815848,0,1.4884,0,0,-1.815848,5.447544
-2.42,-1.771561,0,1.4641,0,0,-1.771561,5.314683
-2.4,-1.728,0,1.44,0,0,-1.728,5.184
-2.38,-1.685159,0,1.4161,0,0,-1.685159,5.055477
-2.36,-1.643032,0,1.3924,0,0,-1.643032,4.929096
-2.34,-1.601613,0,1.3689,0,0,-1.601613,4.804839
-2.32,-1.560896,0,1.3456,0,0,-1.560896,4.682688
-2.3,-1.520875,0,1.3225,0,0,-1.520875,4.562625
-2.28,-1.481544,0,1.2996,0,0,-1.481544,4.444632
-2.26,-1.442897,0,1.2769,0,0,-1.442897,4.328691
-2.24,-1.404928,0,1.2544,0,0,-1.404928,4.214784
-2.22,-1.367631,0,1.2321,0,0,-1.367631,4.102893
-2.2,-1.331,0,1.21,0,0,-1.331,3.993
-2.18,-1.295029,0,1.1881,0,0,-1.295029,3.885087
-2.16,-1.259712,0,1.1664,0,0,-1.259712,3.779136
-2.14,-1.225043,0,1.1449,0,0,-1.225043,3.675129
-2.12,-1.191016,0,1.1236,0,0,-1.191016,3.573048
-2.1,-1.157625,0,1.1025,0,0,-1.157625,3.472875
-2.08,-1.124864,0,1.0816,0,0,-1.124864,3.374592
-2.06,-1.092727,0,1.0609,0,0,-1.092727,3.278181
-2.04,-1.061208,0,1.0404,0,0,-1.061208,3.183624
-2.02,-1.030301,0,1.0201,0,0,-1.030301,3.090903
-2,-1,0,1,0,0,-1,3
-1.98,-0.970299,0,0.9801,0,0,-0.970299,2.910897
-1.96,-0.941192,0,0.9604,0,0,-0.941192,2.823576
-1.94,-0.912673,0,0.9409,0,0,-0.912673,2.738019
-1.92,-0.884736,0,0.9216,0,0,-0.884736,2.654208
-1.9,-0.857375,0,0.9025,0,0,-0.857375,2.572125
-1.88,-0.830584,0,0.8836,0,0,-0.830584,2.491752
-1.86,-0.804357,0,0.8649,0,0,-0.804357,2.413071
-1.84,-0.778688,0,0.8464,0,0,-0.778688,2.336064
-1.82,-0.753571,0,0.8281,0,0,-0.753571,2.260713
-1.8,-0.729,0,0.81,0,0,-0.729,2.187
-1.78,-0.704969,0,0.7921,0,0,-0.704969,2.114907
-1.76,-0.681472,0,0.7744,0,0,-0.681472,2.044416
-1.74,-0.658503,0,0.7569,0,0,-0.658503,1.975509
-1.72,-0.636056,0,0.7396,0,0,-0.636056,1.908168
-1.7,-0.614125,0,0.7225,0,0,-0.614125,1.842375
-1.68,-0.592704,0,0.7056,0,0,-0.592704,1.778112
-1.66,-0.571787,0,0.6889,0,0,-0.571787,1.715361
-1.64,-0.551368,0,0.6724,0,0,-0.551368,1.654104
-1.62,-0.531441,0,0.6561,0,0,-0.531441,1.594323
-1.6,-0.512,0,0.64,0,0,-0.512,1.536
-1.58,-0.493039,0,0.6241,0,0,-0.493039,1.479117
-1.56,-0.474552,0,0.6084,0,0,-0.474552,1.423656
-1.54,-0.456533,0,0.5929,0,0,-0.456533,1.369599
-1.52,-0.438976,0,0.5776,0,0,-0.438976,1.316928
-1.5,-0.421875,0,0.5625,0,0,-0.421875,1.265625
-1.48,-0.405224,0,0.5476,0,0,-0.405224,1.215672
-1.46,-0.389017,0,0.5329,0,0,-0.389017,1.167051
-1.44,-0.373248,0,0.5184,0,0,-0.373248,1.119744
-1.42,-0.357911,0,0.5041,0,0,-0.357911,1.073733
-1.4,-0.343,0,0.49,0,0,-0.343,1.029
-1.38,-0.328509,0,0.4761,0,0,-0.328509,0.985527
-1.36,-0.314432,0,0.4624,0,0,-0.314432,0.943296
-1.34,-0.300763,0,0.4489,0,0,-0.300763,0.902289
-1.32,-0.287496,0,0.4356,0,0,-0.287496,0.862488
